Address,Suffix,Street,Side,Site,X-Coord,Y-Coord,Species,DBH,Condition,Longitude,Latitude
87,,NEWTON ST,Front,1,764873.270000000018626,2962650.310000000055879,pear: callery,9,Fair,-71.097681,42.376960
88,,NEWTON ST,Rear,1,764943.089999999967404,2962568.839999999850988,maple: Norway,17,Poor,-71.097424,42.376736
411,,NORFORK ST,Front,1,765495.839999999967404,2961800.589999999850988,maple: red,10,Fair,-71.095392,42.374621
411,,NORFORK ST,Front,2,765485.329999999958090,2961779.580000000074506,maple: red,10,Fair,-71.095431,42.374563
411,,NORFORK ST,Front,3,765472.060000000055879,2961745.299999999813735,maple: red,9,Fair,-71.095481,42.374469
411,,NORFORK ST,Front,4,765460.449999999953434,2961722.620000000111759,maple: red,12,Fair,-71.095524,42.374407
420,,NORFORK ST,Front,1,765493.790000000037253,2961720.120000000111759,maple: red,15,Fair,-71.095401,42.374400
420,,NORFORK ST,Front,2,765506.569999999948777,2961752.700000000186265,maple: red,7,Fair,-71.095353,42.374489
429,,NORFORK ST,Front,1,765549.469999999972060,2961920.589999999850988,hawthorn: spp.,3,Good,-71.095191,42.374949
429,,NORFORK ST,Front,2,765545.599999999976717,2961909.529999999795109,stump,5,N/A,-71.095206,42.374919
429,,NORFORK ST,Front,3,765540.069999999948777,2961900.680000000167638,oak: northern red,3,Good,-71.095226,42.374895
429,,NORFORK ST,Front,4,765534.540000000037253,2961887.959999999962747,oak: northern red,4,Good,-71.095247,42.374860
429,,NORFORK ST,Front,5,765525.699999999953434,2961868.609999999869615,oak: northern red,4,Good,-71.095280,42.374807
429,,NORFORK ST,Front,6,765521.829999999958090,2961859.209999999962747,oak: northern red,3,Poor,-71.095295,42.374781
429,,NORFORK ST,Front,7,765515.739999999990687,2961847.589999999850988,maple: red,11,Poor,-71.095317,42.374749
429,,NORFORK ST,Front,8,765508.000000000000000,2961825.479999999981374,maple: red,9,Fair,-71.095346,42.374689
432,,NORFORK ST,Front,1,765556.660000000032596,2961863.080000000074506,maple: red,10,Fair,-71.095166,42.374791
432,,NORFORK ST,Front,2,765564.959999999962747,2961884.640000000130385,ash: white,6,Good,-71.095135,42.374850
432,,NORFORK ST,Front,3,765571.589999999967404,2961901.229999999981374,maple: red,13,Fair,-71.095110,42.374896
432,,NORFORK ST,Side,1,765598.140000000013970,2961912.850000000093132,tuliptree,3,Poor,-71.095011,42.374927
432,,NORFORK ST,Side,2,765602.010000000009313,2961897.359999999869615,sweetgum: American,3,Dead,-71.094997,42.374885
432,,NORFORK ST,Side,3,765605.319999999948777,2961882.979999999981374,sweetgum: American,3,Fair,-71.094985,42.374845
432,,NORFORK ST,Side,4,765610.300000000046566,2961859.759999999776483,tuliptree,3,Poor,-71.094967,42.374781
432,,NORFORK ST,Side,5,765614.719999999972060,2961843.169999999925494,elm: hybrid,3,Good,-71.094951,42.374736
432,,NORFORK ST,Side,6,765619.699999999953434,2961819.950000000186265,elm: hybrid,4,Good,-71.094933,42.374672
432,,NORFORK ST,Side,7,765623.020000000018626,2961805.569999999832362,sweetgum: American,4,Poor,-71.094921,42.374633
432,,NORFORK ST,Side,8,765628.550000000046566,2961778.470000000204891,sweetgum: American,3,Poor,-71.094901,42.374558
432,,NORFORK ST,Side,9,765634.079999999958090,2961759.120000000111759,tuliptree,3,Poor,-71.094881,42.374505
432,,NORFORK ST,Side,10,765639.609999999986030,2961734.240000000223517,tuliptree,3,Fair,-71.094861,42.374437
432,,NORFORK ST,Side,11,765644.589999999967404,2961710.459999999962747,elm: hybrid,3,Good,-71.094843,42.374371
432,,NORFORK ST,Side,12,765651.770000000018626,2961684.470000000204891,elm: hybrid,4,Good,-71.094817,42.374300
11,,NORTH ST,Front,1,755822.060000000055879,2973263.490000000223517,pear: callery,9,Fair,-71.131009,42.406195
11,,NORTH ST,Front,2,755854.469999999972060,2973325.779999999795109,pear: callery,13,Poor,-71.130888,42.406366
20,X,NORTH ST,Front,1,755818.520000000018626,2973325.779999999795109,pear: callery,1,Poor,-71.131021,42.406366
20,X,NORTH ST,Front,2,755809.400000000023283,2973306.540000000037253,pear: callery,2,Poor,-71.131055,42.406314
34,,NORTH ST,Front,1,755975.010000000009313,2973638.279999999795109,ash: green,6,Poor,-71.130437,42.407222
34,,NORTH ST,Front,2,755940.569999999948777,2973563.319999999832362,ash: green,9,Poor,-71.130565,42.407017
61,,NORTH ST,Side,1,756168.410000000032596,2973857.149999999906868,maple: Norway,19,Fair,-71.129717,42.407820
62,,NORTH ST,Front,1,756093.310000000055879,2973877.189999999944121,pear: callery,2,Fair,-71.129995,42.407876
68,,NORTH ST,Front,1,756107.890000000013970,2973906.370000000111759,pear: callery,2,Fair,-71.129940,42.407956
71,,NORTH ST,Side,1,756165.329999999958090,2973892.000000000000000,maple: Norway,22,Fair,-71.129728,42.407916
74,,NORTH ST,Front,1,756143.319999999948777,2973985.560000000055879,pear: callery,9,Fair,-71.129808,42.408173
77,X,NORTH ST,Front,1,756200.630000000004657,2974031.919999999925494,cherry: Japanese flowering,8,Good,-71.129595,42.408299
77,X,NORTH ST,Front,2,756214.689999999944121,2974061.100000000093132,cherry: Japanese flowering,7,Fair,-71.129542,42.408379
78,,NORTH ST,Front,1,756158.949999999953434,2974017.859999999869615,No Planting Site,0,N/A,-71.129749,42.408261
80,,NORTH ST,Front,1,756176.140000000013970,2974054.850000000093132,planetree: London,9,Good,-71.129685,42.408363
96,,NORTH ST,Front,1,756273.560000000055879,2974253.339999999850988,pear: callery,11,Fair,-71.129321,42.408906
99,,NORTH ST,Front,1,756297.530000000027940,2974233.020000000018626,pear: callery,12,Fair,-71.129233,42.408850
102,,NORTH ST,Front,1,756301.180000000051223,2974311.689999999944121,zelkova: Japanese,10,Fair,-71.129218,42.409066
111,,NORTH ST,Front,1,756373.589999999967404,2974395.569999999832362,maple: Norway,26,Poor,-71.128949,42.409295
117,,NORTH ST,Front,1,756411.619999999995343,2974477.359999999869615,maple: silver,37,Fair,-71.128806,42.409519
118,,NORTH ST,Side,1,756349.050000000046566,2974469.770000000018626,maple: Norway,23,Fair,-71.129038,42.409499
118,,NORTH ST,Side,2,756324.420000000041910,2974497.839999999850988,linden: littleleaf,15,Poor,-71.129129,42.409576
120,,NORTH ST,Front,1,756885.709999999962747,2975460.529999999795109,pear: callery,6,Fair,-71.127035,42.412211
121,,NORTH ST,Front,1,756431.420000000041910,2974523.729999999981374,pear: callery,8,Fair,-71.128732,42.409646
121,,NORTH ST,Side,1,756467.369999999995343,2974523.209999999962747,pear: callery,7,Poor,-71.128599,42.409644
121,,NORTH ST,Side,2,756488.729999999981374,2974514.350000000093132,pear: callery,9,Good,-71.128520,42.409620
126,,NORTH ST,Front,1,756426.209999999962747,2974579.470000000204891,ash: green,14,Fair,-71.128751,42.409799
126,X,NORTH ST,Front,2,756870.079999999958090,2975430.839999999850988,pear: callery,11,Fair,-71.127093,42.412130
128,,NORTH ST,Front,1,756816.939999999944121,2975322.990000000223517,maple: red,19,Fair,-71.127292,42.411835
128,,NORTH ST,Front,2,756828.930000000051223,2975348.000000000000000,maple: red,19,Fair,-71.127247,42.411903
130,,NORTH ST,Front,1,756444.969999999972060,2974614.379999999888241,zelkova: Japanese,12,Fair,-71.128681,42.409895
136,,NORTH ST,Front,1,756773.180000000051223,2975231.299999999813735,stump,24,N/A,-71.127455,42.411584
136,,NORTH ST,Front,2,756481.959999999962747,2974699.819999999832362,maple: red,4,Good,-71.128542,42.410129
138,,NORTH ST,Side,1,756469.969999999972060,2974741.580000000074506,maple: red,6,Fair,-71.128586,42.410243
142,,NORTH ST,Side,1,756487.170000000041910,2974767.020000000018626,serviceberry: downy,5,Good,-71.128522,42.410313
146,,NORTH ST,Front,1,756537.180000000051223,2974817.560000000055879,zelkova: Japanese,13,Fair,-71.128336,42.410451
149,,NORTH ST,Front,1,756565.310000000055879,2974810.350000000093132,maple: Norway,21,Poor,-71.128232,42.410431
150,,NORTH ST,Front,1,756552.290000000037253,2974848.299999999813735,zelkova: Japanese,5,Poor,-71.128280,42.410535
156,,NORTH ST,Side,1,756558.540000000037253,2974929.569999999832362,maple: Norway,6,Good,-71.128255,42.410758
160,,NORTH ST,Side,1,756533.010000000009313,2974991.040000000037253,maple: Norway,24,Fair,-71.128349,42.410927
166,,NORTH ST,Front,1,756636.160000000032596,2975025.430000000167638,maple: Norway,7,Fair,-71.127966,42.411020
170,,NORTH ST,Front,1,756657.000000000000000,2975070.750000000000000,zelkova: Japanese,7,Fair,-71.127888,42.411144
174,,NORTH ST,Front,1,756696.599999999976717,2975153.589999999850988,ash: green,12,Good,-71.127740,42.411371
174,,NORTH ST,Side,1,756630.959999999962747,2975170.259999999776483,maple: Norway,20,Poor,-71.127983,42.411418
184,,NORTH ST,Front,1,756752.339999999967404,2975270.290000000037253,pear: callery,7,Fair,-71.127532,42.411691
184,,NORTH ST,Side,1,756737.760000000009313,2975301.029999999795109,honeylocust: thornless,14,Fair,-71.127585,42.411775
190,,NORTH ST,Side,1,756747.650000000023283,2975332.810000000055879,honeylocust: thornless,15,Fair,-71.127548,42.411862
196,,NORTH ST,Front,1,756826.839999999967404,2975420.419999999925494,planetree: London,10,Good,-71.127254,42.412102
5,X,NORWOOD AVE,Front,1,763432.020000000018626,2969529.979999999981374,sweetgum: American,6,Fair,-71.102896,42.395857
9,,NORWOOD AVE,Front,1,763453.209999999962747,2969575.879999999888241,maple: red,4,Fair,-71.102817,42.395982
12,,NORWOOD AVE,Front,1,763435.550000000046566,2969600.609999999869615,linden: littleleaf,17,Poor,-71.102882,42.396051
14,,NORWOOD AVE,Front,1,763460.270000000018626,2969653.580000000074506,maple: Amur,5,Poor,-71.102790,42.396196
14,,NORWOOD AVE,Front,2,763454.089999999967404,2969633.270000000018626,maple: Amur,5,Fair,-71.102813,42.396140
17,,NORWOOD AVE,Front,1,763503.530000000027940,2969676.529999999795109,elm: hybrid,13,Fair,-71.102629,42.396258
19,,NORWOOD AVE,Front,1,763517.660000000032596,2969708.319999999832362,sweetgum: American,8,Poor,-71.102576,42.396345
22,,NORWOOD AVE,Front,1,763505.300000000046566,2969740.979999999981374,maple: Amur,4,Poor,-71.102622,42.396435
23,,NORWOOD AVE,Front,1,763528.250000000000000,2969726.859999999869615,pear: callery,9,Fair,-71.102537,42.396396
6,,OAK ST,Front,1,765146.300000000046566,2962304.100000000093132,pear: callery,2,Good,-71.096677,42.376007
14,,OAK ST,Front,1,765012.780000000027940,2962285.700000000186265,pear: callery,11,Fair,-71.097171,42.375958
14,,OAK ST,Front,2,765059.430000000051223,2962292.549999999813735,pear: callery,11,Fair,-71.096998,42.375976
25,,OAK ST,Front,1,764805.229999999981374,2962287.419999999925494,pear: callery,11,Fair,-71.097939,42.375965
26,,OAK ST,Front,1,764785.969999999972060,2962255.750000000000000,ash: green,10,Good,-71.098011,42.375879
26,,OAK ST,Front,2,764803.510000000009313,2962258.310000000055879,ash: green,9,Good,-71.097946,42.375886
26,,OAK ST,Front,3,764818.060000000055879,2962261.740000000223517,ash: green,9,Good,-71.097892,42.375895
26,,OAK ST,Front,4,764863.849999999976717,2962265.160000000149012,ash: green,7,Good,-71.097723,42.375904
26,,OAK ST,Front,5,764882.680000000051223,2962268.160000000149012,ash: green,7,Good,-71.097653,42.375912
29,,OAK ST,Front,1,764737.180000000051223,2962281.000000000000000,ash: green,9,Fair,-71.098191,42.375949
36,,OAK ST,Front,1,764597.239999999990687,2962231.350000000093132,maple: Norway,8,Fair,-71.098710,42.375814
36,,OAK ST,Front,2,764623.780000000027940,2962233.490000000223517,maple: Norway,13,Fair,-71.098612,42.375820
36,,OAK ST,Side,1,764570.280000000027940,2962173.149999999906868,linden: littleleaf,13,Fair,-71.098811,42.375655
36,,OAK ST,Side,2,764578.410000000032596,2962196.689999999944121,linden: littleleaf,6,Good,-71.098780,42.375719
36,,OAK ST,Side,3,764585.260000000009313,2962215.089999999850988,linden: littleleaf,13,Fair,-71.098755,42.375770
46,,OAK ST,Front,1,764552.739999999990687,2962125.649999999906868,pear: callery,10,Fair,-71.098876,42.375525
51,,OAK ST,Front,1,764535.189999999944121,2962145.339999999850988,maple: red,2,Good,-71.098941,42.375579
54,,OAK ST,Front,1,764530.060000000055879,2962059.319999999832362,ash: green,15,Good,-71.098962,42.375343
61,,OAK ST,Front,1,764512.939999999944121,2962081.140000000130385,maple: red,2,Fair,-71.099025,42.375403
3,,OAKLAND AVE,Front,1,765827.890000000013970,2967999.819999999832362,linden: littleleaf,22,Poor,-71.094054,42.391627
5,,OAKLAND AVE,Front,1,765807.209999999962747,2968009.720000000204891,linden: American,11,Good,-71.094130,42.391654
5,,OAKLAND AVE,Front,2,765786.469999999972060,2968017.830000000074506,maple: red,11,Good,-71.094207,42.391677
6,,OAKLAND AVE,Front,1,765788.589999999967404,2967986.729999999981374,maple: Norway,3,Good,-71.094200,42.391592
7,,OAKLAND AVE,Front,1,765742.290000000037253,2968040.370000000111759,linden: littleleaf,16,Good,-71.094370,42.391739
10,,OAKLAND AVE,Front,1,765714.400000000023283,2968020.660000000149012,zelkova: Japanese,11,Fair,-71.094474,42.391686
11,,OAKLAND AVE,Front,1,765690.000000000000000,2968064.709999999962747,linden: littleleaf,19,Fair,-71.094563,42.391807
12,,OAKLAND AVE,Front,1,765676.520000000018626,2968041.970000000204891,maple: Norway,9,Fair,-71.094613,42.391745
6,,OLIVER ST,Front,1,768133.729999999981374,2964967.049999999813735,pear: callery,7,Fair,-71.085573,42.383275
16,X,OLIVER ST,Front,1,767920.130000000004657,2965050.040000000037253,honeylocust: thornless,9,Good,-71.086362,42.383505
16,X,OLIVER ST,Front,2,767948.699999999953434,2965038.479999999981374,honeylocust: thornless,9,Good,-71.086256,42.383473
33,,OLIVER ST,Front,1,767678.430000000051223,2965142.350000000093132,pear: callery,9,Fair,-71.087255,42.383762
36,,OLIVER ST,Front,1,767708.890000000013970,2965106.810000000055879,zelkova: Japanese,3,Fair,-71.087143,42.383664
47,,OLIVER ST,Front,1,767477.890000000013970,2965195.660000000149012,pear: callery,8,Good,-71.087996,42.383911
48,,OLIVER ST,Front,1,767501.589999999967404,2965157.580000000074506,zelkova: Japanese,3,Fair,-71.087909,42.383806
50,,OLIVER ST,Front,1,767438.119999999995343,2965181.270000000018626,zelkova: Japanese,3,Fair,-71.088144,42.383872
60,,OLIVER ST,Front,1,767319.660000000032596,2965234.580000000074506,maple: Norway,11,Fair,-71.088581,42.384020
62,,OLIVER ST,Front,1,767262.119999999995343,2965255.740000000223517,ash: white,9,Fair,-71.088794,42.384078
68,,OLIVER ST,Front,1,767202.040000000037253,2965282.810000000055879,ash: white,8,Good,-71.089016,42.384153
68,,OLIVER ST,Front,2,767238.430000000051223,2965266.740000000223517,ash: white,11,Fair,-71.088881,42.384109
83,,ORCHARD ST,Side,1,758244.839999999967404,2968436.029999999795109,honeylocust: thornless,10,Fair,-71.122117,42.392920
83,,ORCHARD ST,Side,2,758264.349999999976717,2968452.290000000037253,honeylocust: thornless,13,Fair,-71.122045,42.392964
85,,ORCHARD ST,Front,1,758180.280000000027940,2968460.109999999869615,maple: Norway,6,Good,-71.122356,42.392986
85,,ORCHARD ST,Side,1,758247.160000000032596,2968478.299999999813735,honeylocust: thornless,7,Fair,-71.122108,42.393036
85,,ORCHARD ST,Side,2,758218.359999999986030,2968450.890000000130385,honeylocust: thornless,11,Fair,-71.122215,42.392961
87,,ORCHARD ST,Front,1,758140.329999999958090,2968500.979999999981374,maple: Norway,7,Good,-71.122503,42.393099
88,,ORCHARD ST,Front,1,758162.160000000032596,2968433.169999999925494,maple: Norway,10,Good,-71.122424,42.392913
88,,ORCHARD ST,Side,1,758168.199999999953434,2968403.049999999813735,honeylocust: thornless,9,Fair,-71.122402,42.392830
88,,ORCHARD ST,Side,2,758134.760000000009313,2968374.720000000204891,honeylocust: thornless,12,Good,-71.122526,42.392753
90,X,ORCHARD ST,Front,1,758124.079999999958090,2968475.899999999906868,maple: Norway,9,Good,-71.122564,42.393030
91,,ORCHARD ST,Front,1,758116.640000000013970,2968528.379999999888241,linden: littleleaf,10,Good,-71.122590,42.393175
93,,ORCHARD ST,Front,1,758082.739999999990687,2968565.540000000037253,maple: Norway,11,Fair,-71.122715,42.393277
96,,ORCHARD ST,Front,1,758043.260000000009313,2968564.609999999869615,linden: littleleaf,12,Fair,-71.122862,42.393275
96,,ORCHARD ST,Front,2,758059.979999999981374,2968544.180000000167638,linden: littleleaf,11,Fair,-71.122800,42.393219
97,,ORCHARD ST,Front,1,758053.469999999972060,2968594.339999999850988,maple: Norway,9,Fair,-71.122823,42.393356
99,,ORCHARD ST,Front,1,758024.209999999962747,2968626.390000000130385,linden: littleleaf,11,Fair,-71.122931,42.393445
101,,ORCHARD ST,Front,1,757985.660000000032596,2968667.729999999981374,maple: Norway,7,Good,-71.123073,42.393559
101,,ORCHARD ST,Front,2,757971.729999999981374,2968682.589999999850988,maple: Norway,4,Good,-71.123124,42.393599
103,,ORCHARD ST,Front,1,757957.329999999958090,2968699.779999999795109,maple: Norway,7,Fair,-71.123177,42.393647
104,,ORCHARD ST,Front,1,757948.040000000037253,2968661.689999999944121,honeylocust: thornless,11,Fair,-71.123212,42.393542
104,,ORCHARD ST,Side,1,757931.319999999948777,2968612.450000000186265,honeylocust: thornless,15,Fair,-71.123275,42.393408
106,,ORCHARD ST,Front,1,757919.239999999990687,2968692.810000000055879,linden: littleleaf,11,Fair,-71.123319,42.393628
109,,ORCHARD ST,Front,1,757898.339999999967404,2968761.089999999850988,maple: Norway,7,Fair,-71.123395,42.393816
110,,ORCHARD ST,Front,1,757821.699999999953434,2968799.169999999925494,maple: Norway,9,Good,-71.123678,42.393921
110,,ORCHARD ST,Front,2,757838.890000000013970,2968779.200000000186265,maple: Norway,9,Good,-71.123615,42.393866
122,,ORCHARD ST,Front,1,757683.290000000037253,2968946.879999999888241,lilac: Japanese tree,2,Good,-71.124188,42.394328
122,,ORCHARD ST,Front,2,757697.219999999972060,2968931.549999999813735,maple: sugar,10,Fair,-71.124137,42.394286
123,,ORCHARD ST,Front,1,757697.689999999944121,2968973.819999999832362,maple: Norway,4,Good,-71.124134,42.394402
123,,ORCHARD ST,Front,2,757680.959999999962747,2968993.330000000074506,maple: Norway,6,Fair,-71.124196,42.394456
124,,ORCHARD ST,Front,1,757642.880000000004657,2968988.220000000204891,honeylocust: thornless,13,Good,-71.124337,42.394442
125,,ORCHARD ST,Front,1,757649.380000000004657,2969028.160000000149012,zelkova: Japanese,5,Good,-71.124312,42.394552
125,,ORCHARD ST,Front,2,757635.910000000032596,2969042.100000000093132,lilac: Japanese tree,3,Fair,-71.124362,42.394590
126,,ORCHARD ST,Front,1,757617.800000000046566,2969015.620000000111759,maple: Norway,13,Good,-71.124429,42.394518
128,,ORCHARD ST,Front,1,757535.579999999958090,2969103.870000000111759,maple: Norway,11,Good,-71.124732,42.394761
128,,ORCHARD ST,Front,2,757559.739999999990687,2969076.470000000204891,maple: Norway,9,Good,-71.124643,42.394685
128,,ORCHARD ST,Front,3,757585.750000000000000,2969048.600000000093132,maple: Norway,8,Good,-71.124547,42.394608
131,,ORCHARD ST,Front,1,757608.969999999972060,2969068.109999999869615,maple: Norway,8,Good,-71.124461,42.394662
136,,ORCHARD ST,Front,1,757461.579999999958090,2969187.180000000167638,ash: green,13,Fair,-71.125005,42.394990
138,,ORCHARD ST,Front,1,757435.689999999944121,2969209.970000000204891,maple: Norway,10,Good,-71.125100,42.395053
